AGI	gene	baseMean	log2FC	lfcSE	stat	pvalue	padj	description
AT3G56630	CYP94D2	154.81	0.50499	0.18489	2.7314	0.0063068	0.026195	full_name=cytochrome P450, family 94, subfamily D, polypeptide 2. cytochrome P450, family 94, subfamily D, polypeptide 2. member of CYP94D
AT4G10070		201.55	0.44263	0.16206	2.7314	0.0063075	0.026195	KH domain-containing protein.
AT2G40540	KT2	486.33	-0.32839	0.12025	-2.7308	0.0063183	0.026234	full_name=potassium transporter 2. potassium transporter 2. putative potassium transporter AtKT2p (AtKT2) mRNA,
AT4G18380		111.68	-0.54068	0.19808	-2.7296	0.0063408	0.026322	F-box family protein.
AT1G03680	THM1	377.97	-0.3534	0.1295	-2.7289	0.006354	0.026369	full_name=thioredoxin M-type 1. thioredoxin M-type 1. encodes a chloroplast thioredoxin similar to prokaryotic thioredoxins.
AT1G31790		21.665	1.1806	0.43265	2.7288	0.0063564	0.026369	Tetratricopeptide repeat (TPR)-like superfamily protein.
AT2G01820	TMK3	1530.5	0.26816	0.098272	2.7288	0.0063567	0.026369	Leucine-rich repeat protein kinase family protein.
AT1G69890	DUF569	47.371	-0.92943	0.34064	-2.7284	0.0063633	0.026391	actin cross-linking protein (DUF569).
AT4G26620		150.74	-0.50338	0.18453	-2.7279	0.0063738	0.026428	Sucrase/ferredoxin-like family protein.
AT4G31354		7.6828	2.1638	0.79324	2.7278	0.0063766	0.026433	hypothetical protein. This gene encodes a small protein and has either evidence of transcription or purifying selection.
AT3G63120	CYCP1;1	62.32	0.7266	0.26643	2.7272	0.0063883	0.026475	full_name=cyclin p1;1. cyclin p1;1.
AT5G50460		769.34	-0.30091	0.11034	-2.7271	0.0063896	0.026475	secE/sec61-gamma protein transport protein.
AT5G18230	NOT3	1140.3	-0.26608	0.097697	-2.7235	0.0064597	0.026759	transcription regulator NOT2/NOT3/NOT5 family protein.
AT5G01760		7.4613	-2.3389	0.85892	-2.723	0.0064684	0.026789	ENTH/VHS/GAT family protein.
AT5G57800	CER3	712.49	0.35194	0.12928	2.7222	0.0064841	0.026848	full_name=ECERIFERUM 3. Fatty acid hydroxylase superfamily. encodes a transmembrane protein with similarity to the sterol desaturase family at the N-terminus and to the short-chain dehydrogenase/reductase family at the C-terminus. Mutant analyses indicate this protein is involved in cuticle membrane and wax biosynthesis.
AT2G08770		65.646	0.92719	0.34077	2.7209	0.0065111	0.026949	
AT5G35670	iqd33	32.324	-0.97996	0.36017	-2.7209	0.0065114	0.026949	full_name=IQ-domain 33. IQ-domain 33.
AT2G42750	DJC77	561.52	0.30764	0.11308	2.7204	0.00652	0.026975	DNAJ heat shock N-terminal domain-containing protein.
AT4G22880	LDOX	24.017	-1.2128	0.44583	-2.7203	0.0065223	0.026975	full_name=leucoanthocyanidin dioxygenase. leucoanthocyanidin dioxygenase. encodes leucoanthocyanidin dioxygenase, which is involved in proanthocyanin biosynthesis. Mutant analysis suggests that this gene is also involved in vacuole formation.
AT5G11070		56.952	-1.0164	0.37364000000000003	-2.7203	0.0065223	0.026975	hypothetical protein.
AT5G48940	RGFR2	128.74	-0.58315	0.21438	-2.7201	0.0065261	0.026985	Leucine-rich repeat transmembrane protein kinase family protein.
AT5G46290	KASI	2646.9	-0.32587	0.11981	-2.72	0.006528	0.026987	full_name=3-ketoacyl-acyl carrier protein synthase I. 3-ketoacyl-acyl carrier protein synthase I. Encodes beta-ketoacyl-[acyl carrier protein] synthase I (KASI).  Crucial for fatty acid synthesis.  Plays a role in chloroplast division and embryo development.
AT1G71180		47.627	-0.84978	0.31246	-2.7197	0.0065351	0.027009	6-phosphogluconate dehydrogenase family protein.
AT4G16500	CYS4	438.96	0.46731	0.17188	2.7189	0.0065503	0.027066	Cystatin/monellin superfamily protein.
AT3G25590		28.695	-1.0235	0.37654	-2.7182	0.0065632	0.027113	micronuclear linker histone polyprotein-like protein.
AT1G69250		157.51	0.47667	0.17542	2.7173	0.0065813	0.027181	Nuclear transport factor 2 (NTF2) family protein with RNA binding (RRM-RBD-RNP motifs) domain-containing protein.
AT1G73130	ATI3C	100.59	-0.70195	0.25833	-2.7173	0.0065826	0.027181	mucin.
AT5G19540	DY1	816.24	0.3057	0.11253	2.7166	0.0065952	0.027227	thermosome subunit gamma.
AT1G09510		49.168	-0.79923	0.29422	-2.7164	0.0065996	0.027239	NAD(P)-binding Rossmann-fold superfamily protein. similar to Eucalyptus gunnii alcohol dehydrogenase of unknown physiological function (GI:1143445), Vigna unguiculata (gi:1854445), NOT a cinnamyl-alcohol dehydrogenase
AT2G25280		641.57	-0.30754	0.11323	-2.7162	0.0066045	0.027253	AmmeMemoRadiSam system protein B.
AT1G67730	KCR1	2407.2	-0.25645	0.09445	-2.7152	0.0066241	0.027327	full_name=beta-ketoacyl reductase 1. beta-ketoacyl reductase 1. Encodes one of the two Arabidopsis homologues to YBR159w encoding a S. cerevisiae beta-ketoacyl reductase (KCR), which catalyzes the first reduction during VLCFA (very long chain fatty acids, >18 carbon) elongation: KCR1 (At1g67730), KCR2 (At1g24470). Complementation of the yeast ybr159Delta mutant demonstrated that the two KCR proteins are divergent and that only AtKCR1 can restore heterologous elongase activity similar to the native yeast KCR gene.
AT2G03670	CDC48B	37.971	0.91126	0.33576	2.714	0.0066469	0.027415	full_name=cell division cycle 48B. cell division cycle 48B. CDC48 - like protein  AAA-type ATPaseCell. division control protein 48 homolog B
AT5G37790		112.57	-0.59837	0.22056	-2.7129	0.0066691	0.0275	Protein kinase superfamily protein.
AT1G69520		11.517	-1.7488	0.64474	-2.7125	0.0066787	0.027534	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein.
AT3G26690	NUDX13	111.71	0.64775	0.23888	2.7116	0.0066952	0.027595	full_name=nudix hydrolase homolog 13. nudix hydrolase homolog 13. Encodes AtNUDT13, a mitochondrial Nudix hydrolase specific for long-chain diadenosine polyphosphates.
AT1G61310		33.246	-0.93808	0.34615	-2.71	0.0067279	0.027724	LRR and NB-ARC domains-containing disease resistance protein.
AT4G15020		323.31	0.35929	0.13281	2.7052	0.0068258	0.028121	hAT transposon superfamily.
AT3G25480		90.316	0.63573	0.23501	2.7051	0.0068287	0.028126	Rhodanese/Cell cycle control phosphatase superfamily protein.
AT2G01890	PAP8	75.334	0.72455	0.26788	2.7047	0.0068361	0.02815	full_name=purple acid phosphatase 8. purple acid phosphatase 8. Encodes a purple acid phosphatase (PAP) belonging to the low molecular weight plant PAP group.
AT5G08040	TOM5	242.03	0.39427	0.14578	2.7046	0.0068381	0.028152	full_name=mitochondrial import receptor subunit TOM5 homolog. mitochondrial import receptor subunit TOM5-like protein.
AT4G26095		39.147	-0.89494	0.33094	-2.7042	0.0068463	0.028179	Natural antisense transcript overlaps with AT4G26090. Potential natural antisense gene, locus overlaps with AT4G26090 Natural antisense transcript overlaps with AT4G26090
AT3G19190	ATG2	245.46	0.41333	0.15289	2.7035	0.0068621	0.028236	full_name=AUTOPHAGY 2. autophagy 2. Encodes autophagy-related 2 (ATG2).
AT1G71940		148.64	0.49965	0.18482	2.7034	0.0068631	0.028236	SNARE associated Golgi protein family.
AT3G20080	CYP705A15	84.196	-0.94669	0.35025	-2.7029	0.0068739	0.028273	full_name=cytochrome P450, family 705, subfamily A, polypeptide 15. cytochrome P450, family 705, subfamily A, polypeptide 15. member of CYP705A
AT3G19010	2-OXOGLUTARATE OXYGENASE	16.906	-1.4	0.51803	-2.7025	0.0068822	0.028301	2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein.
AT5G15200		1855.5	0.30918	0.11442	2.7021	0.0068902	0.028328	Ribosomal protein S4.
AT4G16695		95.704	-0.60459	0.22383	-2.7011	0.0069113	0.028408	transmembrane protein.
AT1G15230		524.45	0.34255	0.12686	2.7002	0.0069289	0.028474	hypothetical protein.
AT3G11540	SPY	448.92	0.32573	0.12067	2.6993	0.0069481	0.028546	full_name=SPINDLY. Tetratricopeptide repeat (TPR)-like superfamily protein. Encodes a N-acetyl glucosamine transferase that may glycosylate other molecules involved in GA signaling.  Contains a tetratricopeptide repeat region, and a novel carboxy-terminal region. SPY acts as both a repressor of GA responses and as a positive regulation of cytokinin signalling. SPY may be involved in reducing ROS accumulation in response to stress.
AT3G63250	HMT2	281.54	-0.39397	0.14598	-2.6987	0.0069609	0.028592	full_name=homocysteine methyltransferase 2. homocysteine methyltransferase 2. Encodes a homocysteine methyltransferase (HMT). Among the three HMT coding genes in the genome, HMT2 is responsible for a significant proportion of HMT activity in the flower stalks and silique hulls. However, HMT2 does not significantly contribute to the total HMT activity in seeds.
AT1G02840	SR34	653.53	0.33333	0.12352	2.6985	0.0069649	0.028602	full_name=Serine/Arginine-Rich Protein Splicing Factor 34. RNA-binding (RRM/RBD/RNP motifs) family protein. SR34/SR1 is a plant homologue of the human general/alternative splicing factor SF2/ASF. Barta et al (2010) have proposed a nomenclature for Serine/Arginine-Rich Protein Splicing Factors (SR proteins): Plant Cell. 2010, 22:2926.
AT4G30490		177.82	0.48295	0.17898	2.6983	0.0069696	0.028615	AFG1-like ATPase family protein.
AT3G16810	PUM24	106.34	0.58802	0.21794	2.6981	0.006974	0.028624	full_name=pumilio 24. pumilio 24. Encodes a member of the Arabidopsis Pumilio (APUM) proteins containing PUF domain (eight repeats of approximately 36 amino acids each). PUF proteins regulate both mRNA stability and translation through sequence-specific binding to the 3' UTR of target mRNA transcripts.
AT4G25870		66.516	-0.72333	0.26809	-2.698	0.006975	0.028624	Core-2/I-branching beta-1,6-N-acetylglucosaminyltransferase family protein.
AT5G62410	SMC2	176.02	-0.45813	0.16986	-2.6971	0.0069949	0.028699	full_name=structural maintenance of chromosomes 2. structural maintenance of chromosomes 2. SMC2-1 (SMC2)
AT4G13495		306.6	-0.4248	0.15758	-2.6958	0.0070212	0.0288	other_RNA. Unknown gene
AT1G78915		42.725	-0.83191	0.30861	-2.6956	0.0070253	0.028811	Tetratricopeptide repeat (TPR)-like superfamily protein.
AT4G21900	PRORP3	438.04	0.32705	0.12135	2.695	0.0070385	0.028858	full_name=proteinaceous RNase P 3. proteinaceous RNase P 3. Encodes a proteinaceous RNase P that supports RNase P activity in vivo in both organelles and the nucleus. It is also involved in the maturation of small nucleolar RNA (snoRNA) and mRNA.
AT2G16790		48.367	-0.9465	0.35126	-2.6946	0.0070472	0.028887	P-loop containing nucleoside triphosphate hydrolases superfamily protein.
AT3G18730	TSK	5.1566	-3.2104	1.1915	-2.6945	0.0070491	0.028889	full_name=TONSOKU. tetratricopeptide repeat (TPR)-containing protein. Encodes a protein with an important role in cell division control and plant morphogenesis and may also play a role in genome maintenance.  May be involved in mitosis through interaction with TSA1. In cells synchronized for cell division, TSA1 and TSK relocalize to ends of spindle microtubules that are ahead of separating chromatids during metaphase and anaphase of mitosis.
AT5G63950	CHR24	32.824	-1.0812	0.40128	-2.6944	0.007052	0.028892	full_name=chromatin remodeling 24. chromatin remodeling 24.
AT4G36150		27.876	-1.0883	0.40392	-2.6943	0.0070533	0.028892	Disease resistance protein (TIR-NBS-LRR class) family.
AT1G26660		81.496	0.6216	0.23078	2.6934	0.0070725	0.028965	Prefoldin chaperone subunit family protein.
AT3G45040	DOK1	256.59	0.3823	0.14194	2.6933	0.0070743	0.028965	phosphatidate cytidylyltransferase family protein. Encodes a putative dolichol kinase.
AT2G46690	SAUR32	244.2	-0.39156	0.14541	-2.6929	0.0070838	0.028994	SAUR-like auxin-responsive protein family.
AT2G39650		22.094	-1.4533	0.53968	-2.6928	0.0070845	0.028994	cruciferin (DUF506).
AT4G17718		121.2	0.67941	0.25232	2.6926	0.0070888	0.029005	Defensin-like (DEFL) family protein. Encodes a defensin-like (DEFL) family protein.
AT5G25580	DDR5	99.704	-0.55738	0.20707	-2.6918	0.0071062	0.029064	hypothetical protein.
AT5G19990	RPT6A	857.47	0.27102	0.10068	2.6918	0.0071065	0.029064	full_name=regulatory particle triple-A ATPase 6A. regulatory particle triple-A ATPase 6A. 26S proteasome AAA-ATPase subunit
AT4G18750	DOT4	12.635	1.562	0.58033	2.6916	0.0071102	0.029073	full_name=DEFECTIVELY ORGANIZED TRIBUTARIES 4. Pentatricopeptide repeat (PPR) superfamily protein. Encodes a pentatricopeptide (PPR) protein involved in leaf and root development. dot4 mutants have an aberrant midgap venation pattern in juvenile leaves and cotyledons.
AT2G32970		488.54	0.33084	0.12293	2.6914	0.0071158	0.029089	G1/S-specific cyclin-E protein.
AT3G19760	EIF4A-III	582.27	0.30609	0.11375	2.691	0.0071245	0.029118	full_name=eukaryotic initiation factor 4A-III. eukaryotic initiation factor 4A-III. Encodes an RNA helicase that may be a component of the Exon Junction Complex. Subcellular localization is modulated by stress. Under normal conditions it is localized to the nuceloplasm but under hyopoxic conditions it localizes to the nucleolus and splicing speckles.
AT5G65310	HB5	68.718	0.66984	0.24902	2.6899	0.007147	0.029203	full_name=homeobox protein 5. homeobox protein 5. Encodes a class I HDZip (homeodomain-leucine zipper) protein that is a positive regulator of ABA-responsiveness, mediating the inhibitory effect of ABA on growth during seedling establishment.
AT5G08750		364	0.46369	0.17239	2.6897	0.0071508	0.029212	RING/FYVE/PHD zinc finger superfamily protein.
AT3G51270		185.16	0.45021	0.1674	2.6894	0.0071587	0.029238	protein serine/threonine kinase.
AT5G10720	HK5	20.082	1.3226	0.49186	2.6891	0.0071655	0.029259	full_name=histidine kinase 5. histidine kinase 5. member of Histidine Kinase
AT2G32520		216.87	-0.4398	0.1636	-2.6883	0.0071814	0.029317	alpha/beta-Hydrolases superfamily protein.
AT1G75210		600.62	0.29459	0.10959	2.688	0.0071875	0.029334	HAD-superfamily hydrolase, subfamily IG, 5'-nucleotidase.
AT5G17560	BOLA4	107.39	0.55549	0.20666	2.688	0.0071888	0.029334	BolA-like family protein.
AT1G72730		72.967	-0.64524	0.24008	-2.6876	0.0071968	0.02936	DEA(D/H)-box RNA helicase family protein.
AT5G66320	GATA5	104.22	-0.63026	0.23459	-2.6867	0.0072163	0.029433	full_name=GATA transcription factor 5. GATA transcription factor 5. Encodes GATA transcription factor gene GNC, involved in regulating carbon and nitrogen metabolism. Expression occurs in aerial tissue at an early stage of  development and is inducible by nitrate.
AT2G41600		125.89	0.59496	0.22147	2.6864	0.0072221	0.02945	Mitochondrial glycoprotein family protein.
AT4G16990	RLM3	7.239	-2.3733	0.88381	-2.6853	0.0072472	0.029545	full_name=RESISTANCE TO LEPTOSPHAERIA MACULANS 3. disease resistance protein (TIR-NBS class).
AT1G10790		16.688	-1.3562	0.50518	-2.6846	0.0072623	0.029601	hydroxyproline-rich glycoprotein family protein.
AT5G59650		12.163	-1.6486	0.61422	-2.684	0.0072741	0.029642	Leucine-rich repeat protein kinase family protein.
AT1G23390	KFB	76.116	-0.79366	0.29583	-2.6828	0.0073003	0.029742	Kelch repeat-containing F-box family protein.
AT3G54840	ARA6	411.41	0.38402	0.14316	2.6824	0.0073095	0.029772	Ras-related small GTP-binding family protein. Encodes a novel Rab-like  GTP-ase that is localized to the peripheral membrane of the endosome.
AT5G58510		246.02	-0.39892	0.14873	-2.6822	0.0073141	0.029785	Rab3 GTPase-activating protein catalytic protein.
AT4G02100		15.659	-1.4148	0.52754	-2.6819	0.007321	0.029805	Heat shock protein DnaJ with tetratricopeptide repeat-containing protein.
AT5G21280	ATR7	93.219	0.60089	0.22406	2.6818	0.0073226	0.029805	hydroxyproline-rich glycoprotein family protein.
AT5G09250	KIWI	172.77	0.69654	0.25976	2.6814	0.0073308	0.029832	ssDNA-binding transcriptional regulator. putative transcriptional co-activator (KIWI) mRNA, complete
AT5G17230	PSY	239.58	-0.40681	0.15172	-2.6814	0.0073323	0.029832	full_name=PHYTOENE SYNTHASE. PHYTOENE SYNTHASE. Encodes phytoene synthase.
AT3G57810		114.76	0.5294	0.19747	2.6809	0.0073429	0.029868	Cysteine proteinases superfamily protein.
AT3G47800		58.523	-0.73183	0.27311	-2.6796	0.0073707	0.029974	Galactose mutarotase-like superfamily protein.
AT1G31335		4.7828	-3.0714	1.1463	-2.6793	0.0073782	0.029998	transmembrane protein.
AT4G12040	SAP7	368.33	0.41486	0.15487	2.6787	0.0073919	0.030046	full_name=stress-associated protein 7. A20/AN1-like zinc finger family protein.
AT3G62010		350.71	-0.34873	0.13019	-2.6786	0.0073935	0.030046	metal ion-binding protein.
AT2G31360	ADS2	1195.9	0.41565	0.15521	2.6779	0.0074077	0.030098	full_name=16:0delta9 desaturase 2. 16:0delta9 desaturase 2. Encodes a protein homologous to delta 9 acyl-lipid desaturases of cyanobacteria and acyl-CoA desaturases of yeast and mammals. expression up-regulated by cold temperature.  It is involved in the synthesis of the 24:1n-9 and 26:1n-9 components of seed lipids, sphingolipids and the membrane phospholipids phosphatidylserine (PS), and phosphatidylethanolamine (PE).
AT3G61930		10.396	1.7357	0.64819	2.6777	0.007412	0.030108	hypothetical protein.
AT5G42440		15.238	-1.4138	0.52816	-2.6768	0.0074337	0.030189	Protein kinase superfamily protein.
AT1G80180	MASS1	68.712	0.98954	0.36973	2.6764	0.0074411	0.030213	hypothetical protein. Encodes a substrate of the MAPK kinases. Phenotypic analyses of Arabidopsis expressing phosphorylation site mutant forms of At1g80180.1 showed clustered stomata and higher stomatal index in cotyledons expressing the phosphomimetic form of At1g80180.1.
AT3G18410		268.37	-0.39467	0.14747	-2.6762	0.0074453	0.030223	NADH dehydrogenase ubiquinone 1 beta subcomplex subunit 10-B-like protein (Complex I subunit NDUFS6).
AT2G28550	RAP2.7	30.803	-0.98587	0.36849	-2.6754	0.0074643	0.03029	full_name=related to AP2.7. related to AP2.7.
AT1G53580	GLY3	540.87	-0.40395	0.15099	-2.6754	0.0074651	0.03029	full_name=glyoxalase II  3. glyoxalase II 3. Mononuclear Fe(II)-containing member of  the b-lactamase fold superfamily. ETHE1 is homodimeric in  solution, exhibits low-level esterase activity, and specifically binds  a single Fe(II) atom in the active site.
AT2G32030		26.934	-1.1074	0.41397	-2.675	0.0074719	0.030311	Acyl-CoA N-acyltransferases (NAT) superfamily protein.
AT1G01790	KEA1	96.626	-0.59811	0.22361	-2.6748	0.0074771	0.030325	full_name=K+ efflux antiporter 1. K+ efflux antiporter 1. K efflux antiporter KEA1
AT3G53100		8.5622	-1.9728	0.7377	-2.6742	0.0074909	0.030374	GDSL-like Lipase/Acylhydrolase superfamily protein.
AT1G55480	ZKT	400.36	-0.35509	0.1328	-2.6738	0.0074993	0.0304	full_name=protein containing PDZ domain, a K-box domain, and a TPR region. protein containing PDZ domain, a K-box domain, and a TPR region. Encodes a member of a novel plant protein family containing a PDZ, a K-box, and a TPR motif. mRNA but not protein levels decrease after wounding. ZKT is phosphorylated at Thr and Ser residues after wounding.
AT3G27240	CYC1-1	259.88	0.37695	0.14098	2.6737	0.0075008	0.0304	Cytochrome C1 family.
AT1G63220		78.482	0.63384	0.23707	2.6737	0.0075025	0.0304	Calcium-dependent lipid-binding (CaLB domain) family protein.
AT3G08530	CHC2	2122.9	-0.2632	0.098463	-2.6731	0.0075148	0.030443	Clathrin, heavy chain.
AT1G52695		62.702	0.76845	0.28749	2.6729	0.0075195	0.030455	alpha/beta-Hydrolases superfamily protein.
AT5G14550		250.4	-0.40322	0.1509	-2.6721	0.0075386	0.030523	Core-2/I-branching beta-1,6-N-acetylglucosaminyltransferase family protein.
AT5G65760		63.628	-0.72228	0.27031	-2.672	0.0075394	0.030523	Serine carboxypeptidase S28 family protein.
AT5G48545	HINT3	43.487	-0.85111	0.31858	-2.6716	0.0075498	0.030558	full_name=histidine triad nucleotide-binding 3. histidine triad nucleotide-binding 3. Encodes a protein that has adenylylsulfate sulfohydrolase activity (E.C. 3.6.2.1) in vitro.
AT1G29630		7.845	-2.415	0.90436	-2.6704	0.0075757	0.030655	5'-3' exonuclease family protein.
AT1G22770	GI	599.21	0.32381	0.12127	2.6702	0.00758	0.030666	full_name=GIGANTEA. gigantea protein (GI). Together with CONSTANTS (CO) and FLOWERING LOCUS T (FT), GIGANTEA promotes flowering under long days in a circadian clock-controlled flowering pathway. GI acts earlier than CO and FT in the pathway by increasing CO and FT mRNA abundance. Located in the nucleus. Regulates several developmental  processes, including photoperiod-mediated flowering, phytochrome B signaling,  circadian clock, carbohydrate metabolism, and cold stress response.  The gene's transcription is controlled by the circadian clock and it is post-transcriptionally regulated by light and dark. Forms a complex with FKF1 on the CO promoter to regulate CO expression.
AT5G47090		159.74	0.47039	0.17619	2.6699	0.0075883	0.030693	coiled-coil protein.
AT3G20898		6.8758	-2.4701	0.92564	-2.6685	0.0076183	0.030807	hypothetical protein.
AT4G04890	PDF2	2242.9	0.27934	0.10471	2.6678	0.0076357	0.03087	full_name=protodermal factor 2. protodermal factor 2. Encodes a homeodomain protein that is expressed in the LI layer of the vegetative, floral and inflorescence meristems. Binds to the L1 box promoter element which is required in some proteins for L1 specific expression.
AT5G65630	GTE7	643.02	-0.33238	0.12461	-2.6675	0.0076427	0.030892	full_name=global transcription factor group E7. global transcription factor group E7. This gene is predicted to encode a bromodomain-containing protein. Plant lines expressing RNAi constructs targeted against GTE7 show some resistance to agrobacterium-mediated root transformation.
AT5G57860		132.41	0.51002	0.19124	2.667	0.0076536	0.03092	Ubiquitin-like superfamily protein.
AT5G65810	CGR3	125.2	-0.52023	0.19506	-2.6669	0.0076543	0.03092	full_name=cotton Golgi-related 3. transmembrane protein. Encodes a Golgi apparatus-localized protein whose expression of the CGR3 gene is correlated with that of several cell wall biosynthetic genes and that may be involved in pectin modifications.
AT3G47410		5.3395	-2.7661	1.0372	-2.6669	0.0076548	0.03092	hypothetical protein.
AT5G37000		97.38	-0.6005	0.22522	-2.6662	0.0076703	0.030976	glycosyltransferase family exostosin protein.
AT3G06360	AGP27	37.158	0.88431	0.33169	2.6661	0.0076748	0.030987	full_name=arabinogalactan protein 27. arabinogalactan protein 27. Encodes an arabinogalactan-protein (AGP27).
AT5G54260	MRE11	580.58	-0.30732	0.11528	-2.6659	0.0076788	0.030996	full_name=MEIOTIC RECOMBINATION 11. DNA repair and meiosis protein (Mre11). DNA repair and meiotic recombination protein, component of MRE11 complex with RAD50 and NBS1
AT3G20200		128.18	-0.56129	0.21056	-2.6657	0.0076829	0.031004	kinase with adenine nucleotide alpha hydrolases-like domain-containing protein.
AT1G31150		252.79	-0.40918	0.1535	-2.6656	0.0076843	0.031004	K-box region protein (DUF1985).
AT1G54360	TAF6B	745.18	-0.29349	0.11012	-2.6653	0.0076922	0.031029	full_name=TBP-ASSOCIATED FACTOR 6B. TBP-ASSOCIATED FACTOR 6B. Encodes one of two Arabidopsis proteins with significant similarity to the histone fold TBP-associated factor TAF6.
AT3G06270		100.72	0.56731	0.21286	2.6652	0.0076942	0.03103	Protein phosphatase 2C family protein.
AT5G03180		194.93	0.76775	0.2881	2.6648	0.0077025	0.031057	RING/U-box superfamily protein.
AT5G14520	PES	268.75	0.37381	0.14028	2.6647	0.0077057	0.031062	pescadillo-like protein. Encodes a nucleolar protein that plays an essential role in cell growth and survival through its regulation of ribosome biogenesis and mitotic progression.
AT1G34370	STOP1	205.68	0.71937	0.26997	2.6646	0.0077073	0.031062	full_name=sensitive to proton rhizotoxicity 1. C2H2 and C2HC zinc fingers superfamily protein. Encodes a putative nuclear Cys(2)His(2)-type zinc finger protein involved in H+ and Al3+ rhizotoxicity.  In mutants exposed to aluminum stress, there is no induction of  AtALMT1, an malate transporter known to be involved in the mediation of aluminum toxicity. Cell wall of the mutant is unstable in low pH medium (pH 4.5) in low Ca solution. This would mediate Ca-alleviation of low pH stress through pectin-Ca interaction.
AT1G54030	MVP1	438.91	0.35046	0.13153	2.6644	0.0077126	0.031076	full_name=MODIFIED VACUOLE PHENOTYPE 1. GDSL-like Lipase/Acylhydrolase superfamily protein. Encodes a vacuolar protein.  Mutation causes organizational defects in the endoplasmic reticulum and aberrant protein trafficking in the plant secretory pathway.
AT3G01470	HB-1	59.942	0.768	0.28825	2.6643	0.0077142	0.031076	full_name=homeobox 1. homeobox 1. Encodes a homeodomain leucine zipper class I (HD-Zip I) transcriptional activator involved in leaf development.
AT1G19910	AVA-P2	834.93	0.31338	0.11767	2.6631	0.0077424	0.031179	ATPase, F0/V0 complex, subunit C protein. vacuolar H+-pumping ATPase 16 kDa proteolipid (ava-p2)
AT1G18940		116.05	0.54269	0.20378	2.6631	0.0077431	0.031179	Nodulin-like / Major Facilitator Superfamily protein.
AT1G71220	EBS1	711.11	-0.33609	0.12621	-2.6628	0.0077483	0.031191	full_name=EMS-mutagenized bri1 suppressor 1. EMS-MUTAGENIZED BRI1 SUPPRESSOR 1. Encodes UDP-glucose:glycoprotein glucosyltransferase. Non-receptor component required for EFR-mediated immunity. Mutants show de-repressed anthocyanin accumulation in the  presence of elf18, and EFR accumulation and signalling.
AT4G27270		38.527	-0.87728	0.32947	-2.6627	0.007751	0.031191	Quinone reductase family protein.
AT3G29075		74.463	-0.71433	0.26827	-2.6627	0.0077514	0.031191	glycine-rich protein.
AT5G37070		106.53	0.54845	0.20599	2.6625	0.0077565	0.031205	hypothetical protein (Protein of unknown function, DUF538).
AT1G11790	ADT1	554.17	-0.33581	0.12615	-2.662	0.0077688	0.031247	full_name=arogenate dehydratase 1. arogenate dehydratase 1. Encodes a plastid-localized arogenate dehydratase involved in phenylalanine biosynthesis.  Not less than six genes encoding ADT were identi&#64257;ed in the Arabidopsis genome: ADT1 [At1g11790]; ADT2 [At3g07630]; ADT3 [At2g27820]; ADT4 [At3g44720]; ADT5 [At5g22630]; and ADT6 [At1g08250].
AT5G62130		351.59	0.42607	0.16008	2.6616	0.0077778	0.031276	Per1-like family protein.
AT5G49580		255.88	0.38036	0.14295	2.6609	0.007794	0.031334	Chaperone DnaJ-domain superfamily protein.
AT3G17210	HS1	228.55	-0.40863	0.15365	-2.6596	0.007824	0.031448	full_name=heat stable protein 1. heat stable protein 1. Encodes a heat stable protein with antimicrobial and antifungal activity.
AT2G46110	KPHMT1	43.838	-0.81945	0.30813	-2.6594	0.0078278	0.031456	full_name=ketopantoate hydroxymethyltransferase 1. ketopantoate hydroxymethyltransferase 1. Encodes a ketopentoate hydroxymethyltransferase that appears to localize to the mitochondria. This protein is expected to play a role in pantothenate (vitamin B5) biosynthesis.
AT1G71696	SOL1	68.481	-0.66269	0.24922	-2.6591	0.007835	0.031478	full_name=SUPPRESSOR OF LLP1 1. carboxypeptidase D. Encodes a Putative Zn2+ carboxypeptidase, 4 splice variants have been identified but not characterized for different functions and/or expression patterns.SOL1 isolated as a suppressor of root- specific overexpression of CLE19, a clavata3 like gene. sol1 partially suppresses the short root phenotype caused  by CLE19 overexpression.
AT3G60520		76.875	0.64099	0.24106	2.659	0.0078377	0.031482	zinc ion-binding protein.
AT2G26510	PDE135	269.62	0.37285	0.14024	2.6586	0.0078471	0.031513	full_name=pigment defective embryo 135. Xanthine/uracil permease family protein. Encodes a plasma-membrane localized nucleobase transporter capable of transporting adenine, guanine, uracil and hypoxanthine. Likely to be a proton-nucleobase symporter.
AT4G32440		263.84	0.39457	0.14843	2.6582	0.0078563	0.031538	Plant Tudor-like RNA-binding protein.
AT3G13870	RHD3	447.71	-0.33109	0.12456	-2.6581	0.0078575	0.031538	full_name=ROOT HAIR DEFECTIVE 3. Root hair defective 3 GTP-binding protein (RHD3). required for regulated cell expansion and normal root hair development. Encodes an evolutionarily conserved protein with putative GTP-binding motifs that is implicated in the control of vesicle trafficking between the endoplasmic reticulum and the Golgi compartments.
AT2G44430		126.87	-0.53958	0.20299	-2.6581	0.0078585	0.031538	DNA-binding bromodomain-containing protein.
AT2G37390	NAKR2	317.88	-0.46468	0.17482	-2.658	0.0078605	0.031539	full_name=SODIUM POTASSIUM ROOT DEFECTIVE 2. Chloroplast-targeted copper chaperone protein.
