AGI	gene	baseMean	log2FC	lfcSE	stat	pvalue	padj	description
AT4G16745		51.061	-1.3825	0.36458	-3.7922	1.4934e-4	5.1964e-4	Exostosin family protein.
AT1G60900	U2AF65B	679.03	0.38466	0.10144	3.792	1.4941e-4	5.1977e-4	U2 snRNP auxilliary factor, large subunit, splicing factor.
AT2G07340	PFD1	49.939	-1.3265	0.34984	-3.7918	1.4957e-4	5.2023e-4	full_name=PREFOLDIN 1. PREFOLDIN 1.
AT5G40570		179.9	0.75173	0.19832	3.7904	1.5038e-4	5.2291e-4	Surfeit locus protein 2 (SURF2).
AT2G36960	TKI1	281.47	-0.54038	0.14257	-3.7901	1.5056e-4	5.2343e-4	full_name=TSL-kinase interacting protein 1. TSL-kinase interacting protein 1. Arabidopsis thaliana myb/SANT domain protein
AT5G04590	SIR	3612.6	-0.42549	0.11227	-3.7898	1.5078e-4	5.2407e-4	full_name=sulfite reductase. sulfite reductase. A.thaliana gene encoding sulfite reductase.
AT2G36730		69.379	1.0572	0.27899	3.7895	1.5096e-4	5.2455e-4	Pentatricopeptide repeat (PPR) superfamily protein.
AT2G28520	VHA-A1	143.95	-0.72257	0.19068	-3.7895	1.5098e-4	5.2455e-4	full_name=vacuolar proton ATPase A1. vacuolar proton ATPase A1. Vacuolar proton ATPase subunit VHA-a isoform 1. Localized in the trans-Golgi network.
AT2G43800	FH2	11.325	3.0113	0.79468	3.7893	1.5106e-4	5.2467e-4	Actin-binding FH2 (formin homology 2) family protein.
AT5G42540	XRN2	421.61	0.43724	0.11539	3.7893	1.5108e-4	5.2467e-4	full_name=exoribonuclease 2. exoribonuclease 2. Encodes a protein with similarity to yeast 5'-3'exonucleases and can functionally complement the yeast mutations. In Arabidopsis XRN2 acts as a suppressor of posttranscriptional gene silencing.
AT1G63680	MURE	207.16	0.56165	0.14823	3.7891	1.512e-4	5.2497e-4	ALBINO OR PALE-GREEN 13. Encodes AtMurE, a homolog of the bacterial MurE that catalyze the ATP-dependent formation of UDP-N-acetylmuramic acid-tripeptide in bacterial peptidoglycan biosynthesis.  Localized to plastids.  AtMurE is involved in chloroplast biogenesis.
AT2G16510	VHA-C5	77.58	-0.92717	0.24471	-3.7889	1.5129e-4	5.2521e-4	ATPase, F0/V0 complex, subunit C protein.
AT5G60210	RIP5	16.238	-2.9845	0.78778	-3.7885	1.5154e-4	5.2595e-4	full_name=ROP interactive partner 5. ROP interactive partner 5. Encodes RIP5 (ROP interactive partner 5), a putative Rho protein effector, interacting specifically with the active form of ROPs (Rho proteins of plants).
AT3G24030		50.669	1.1279	0.29773	3.7884	1.5163e-4	5.2616e-4	hydroxyethylthiazole kinase family protein.
AT3G19100	TAGK2	184.81	-0.68513	0.18088	-3.7877	1.5204e-4	5.2744e-4	Protein kinase superfamily protein.
AT1G31420	FEI1	156.28	-0.65588	0.17317	-3.7876	1.5212e-4	5.2762e-4	full_name=FEI 1. Leucine-rich repeat protein kinase family protein. Encodes a plasma membrane localized leucine-rich repeat receptor kinase that is involved in cell wall elongation. Loss of function mutations of FEI1 and FEI2 exhibit defects in root and hypocotyl cell elongation. Double mutants are defective in cell wall biosynthesis and have thick hypocotyls, and short, thick roots.
AT2G41410		281.95	0.51997	0.13732	3.7865	1.528e-4	5.2986e-4	Calcium-binding EF-hand family protein.
AT5G18490		23.137	-1.7924	0.47356	-3.7849	1.5377e-4	5.3312e-4	vacuolar sorting-associated protein (DUF946).
AT1G69600	ZFHD1	53.449	-1.1927	0.31517	-3.7843	1.5417e-4	5.3438e-4	full_name=zinc finger homeodomain  1. zinc finger homeodomain 1. Encodes ZFHD1, a member of the zinc finger homeodomain transcriptional factor family.  Binds to the 62 bp promoter region of ERD1 (early responsive to dehydration stress 1).  Expression of ZFHD1 is induced by drought, high salinity and abscisic acid.
AT3G07630	ADT2	266.59	0.57551	0.15211	3.7834	1.5468e-4	5.3605e-4	full_name=arogenate dehydratase 2. arogenate dehydratase 2. Encodes a plastid-localized arogenate dehydratase involved in phenylalanine biosynthesis.  Not less than six genes encoding ADT were identi&#64257;ed in the Arabidopsis genome: ADT1 [At1g11790]; ADT2 [At3g07630]; ADT3 [At2g27820]; ADT4 [At3g44720]; ADT5 [At5g22630]; and ADT6 [At1g08250].
AT1G28240	MUCI70	59.462	-1.042	0.27547	-3.7825	1.5523e-4	5.3785e-4	strawberry notch protein (DUF616).
AT1G80560	IMD2	84.874	0.87538	0.23148	3.7817	1.5578e-4	5.3964e-4	full_name=isopropylmalate dehydrogenase 2. isopropylmalate dehydrogenase 2. The AtIMD2 is one out of 3 genes encoding the enzyme 3-isopropylmalate dehydrogenase involved in leucine biosynthesis in Arabidopsis. Its subcellular location has been targeted to plastids.
AT5G39720	AIG2L	6882.8	-0.48237	0.12758	-3.7808	1.563e-4	5.4133e-4	full_name=avirulence induced gene 2 like protein. avirulence induced protein 2 like protein.
AT2G22480	PFK5	14.867	-2.4209	0.64041	-3.7803	1.5664e-4	5.4237e-4	full_name=phosphofructokinase 5. phosphofructokinase 5.
AT3G56800	CAM3	215.4	-0.57871	0.15313	-3.7792	1.5731e-4	5.4459e-4	full_name=calmodulin 3. calmodulin 3. encodes a calmodulin
AT1G78170		8.3755	-4.1677	1.1032	-3.7777	1.5826e-4	5.4775e-4	E3 ubiquitin-protein ligase.
AT4G39550		13.677	2.5128	0.66561	3.7752	1.5991e-4	5.5335e-4	Galactose oxidase/kelch repeat superfamily protein.
AT5G20480	EFR	57.54	1.0894	0.28859	3.7749	1.6007e-4	5.5379e-4	full_name=EF-TU receptor. EF-TU receptor. Encodes a predicted leucine-rich repeat receptor kinase (LRR-RLK).  Functions as the receptor for bacterial PAMP (pathogen associated molecular patterns) EF-Tu.
AT5G06620	SDG38	38.27	1.3653	0.36181	3.7737	1.6085e-4	5.5636e-4	full_name=SET domain protein 38. SET domain protein 38.
AT1G04130	TPR2	140.25	0.66581	0.17646	3.7732	1.6118e-4	5.5741e-4	full_name=tetratricopeptide repeat 2. Tetratricopeptide repeat (TPR)-like superfamily protein. Encodes one of the 36 carboxylate clamp (CC)-tetratricopeptide repeat (TPR) proteins (Prasad 2010, Pubmed ID: 20856808).  Interacts with Hsp90/Hsp70 as co-chaperone.
AT5G45160	RL2	982.84	0.37846	0.10032	3.7725	1.6162e-4	5.5878e-4	full_name=RHD-like2. Root hair defective 3 GTP-binding protein (RHD3).
AT5G07020	MPH1	399.39	-0.46773	0.12401	-3.7717	1.6214e-4	5.6046e-4	proline-rich family protein.
AT5G10540	TOP2	667.62	0.37863	0.1004	3.7711	1.6254e-4	5.6174e-4	Zincin-like metalloproteases family protein.
AT1G03680	THM1	257.18	0.54667	0.14497	3.7708	1.6272e-4	5.6223e-4	full_name=thioredoxin M-type 1. thioredoxin M-type 1. encodes a chloroplast thioredoxin similar to prokaryotic thioredoxins.
AT1G78620	VTE6	79.494	-0.91443	0.24252	-3.7705	1.6291e-4	5.6279e-4	integral membrane protein (Protein of unknown function DUF92, transmembrane).
AT3G20130	CYP705A22	27.158	1.5705	0.41655	3.7703	1.6303e-4	5.6306e-4	full_name=cytochrome P450, family 705, subfamily A, polypeptide 22. cytochrome P450, family 705, subfamily A, polypeptide 22. Encodes a member of the CYP705A family of cytochrome P450 enzymes. Mutants show altered gravitropic responses.
AT1G01225		26.808	-1.5955	0.42326	-3.7695	1.6357e-4	5.6482e-4	NC domain-containing protein-like protein.
AT4G25710		259.98	0.53264	0.14136	3.7679	1.6462e-4	5.6833e-4	Galactose oxidase/kelch repeat superfamily protein.
AT4G32880	HB-8	9.3523	-3.5093	0.9316	-3.767	1.6525e-4	5.7027e-4	full_name=homeobox gene 8. homeobox-leucine zipper protein ATHB-8. member of homeodomain-leucine zipper family, acting as a differentiation-promoting transcription factor of the vascular meristems.
AT5G22480		117.16	0.78043	0.20718	3.767	1.6525e-4	5.7027e-4	ZPR1 zinc-finger domain protein.
AT1G54610		269.97	-0.49554	0.13158	-3.7662	1.6577e-4	5.7193e-4	Protein kinase superfamily protein.
AT5G11330		147.67	0.68552	0.18202	3.7661	1.6581e-4	5.7194e-4	FAD/NAD(P)-binding oxidoreductase family protein.
AT4G33905		71.99	-1.0452	0.27754	-3.766	1.6586e-4	5.7199e-4	Peroxisomal membrane 22 kDa (Mpv17/PMP22) family protein.
AT4G13670	PTAC5	17.609	2.1321	0.56625	3.7652	1.664e-4	5.7373e-4	full_name=plastid transcriptionally active 5. plastid transcriptionally active 5.
AT3G06400	CHR11	1727.2	0.30709	0.081578	3.7643	1.6699e-4	5.7566e-4	full_name=chromatin-remodeling protein 11. chromatin-remodeling protein 11. Encodes a SWI2/SNF2 chromatin remodeling protein belonging to the ISWI family. Involved in nuclear proliferation during megagametogenesis and cell expansion in the sporophyte. Constitutively expressed. RNAi induced loss of function in megagametogenesis results in female sterility.35S:RNAi plants have reduced stature.
AT3G09430		16.677	2.1425	0.56916	3.7643	1.6703e-4	5.7566e-4	peptide transporter family protein.
AT4G18030		134.6	-0.68871	0.18298	-3.7639	1.673e-4	5.7631e-4	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein.
AT1G21660	AUXILIN-LIKE3	523.2	-0.46792	0.12432	-3.7639	1.6731e-4	5.7631e-4	Chaperone DnaJ-domain superfamily protein.
AT4G26470		12.901	-2.8951	0.76919	-3.7638	1.6732e-4	5.7631e-4	Calcium-binding EF-hand family protein.
AT4G14760	NET1B	17.174	-1.999	0.53111	-3.7638	1.6736e-4	5.7632e-4	full_name=Networked 1B. kinase interacting (KIP1-like) family protein.
AT5G22650	HD2B	1344.6	0.49211	0.13075	3.7637	1.6743e-4	5.7645e-4	full_name=histone deacetylase 2B. histone deacetylase 2B. Encodes a member of a plant-specific class of histone deacetylases. Controls the development of adaxial/abaxial leaf polarity. Its mRNA is widely expressed in stems, leaves, flowers and young siliques. Plant lines expressing RNAi constructs directed against this gene showed a marked reduction in agrobacterium-mediated root transformation.
AT5G47610	ATL79	17.849	2.1828	0.58014	3.7626	1.6817e-4	5.7887e-4	RING/U-box superfamily protein.
AT4G14713	PPD1	47.495	1.2133	0.32251	3.7622	1.6845e-4	5.7972e-4	full_name=PEAPOD 1. TIFY domain/Divergent CCT motif family protein. PPD1 (and its paralog, PPD2) encode plant-specific putative DNA-binding proteins. PPD1 and PPD2 are not found in grasses. Overexpression of PPD reduces lamina size by promoting the early arrest of dispersed meristematic cells DMC proliferation during leaf and silique development. Deletion of the PPD locus increases leaf lamina size and results in dome-shaped rather than flat leaves. Siliques are also altered in shape because of extra lamina growth. The curvature of a deltappd leaf reflects the difference between excess growth of the lamina and a limitation to the extension capacity of its perimeter.
AT4G13360		582	0.38007	0.10103	3.7619	1.6862e-4	5.8017e-4	ATP-dependent caseinolytic (Clp) protease/crotonase family protein.
AT3G23820	GAE6	14.197	-2.2951	0.61019	-3.7612	1.6908e-4	5.8163e-4	full_name=UDP-D-glucuronate 4-epimerase 6. UDP-D-glucuronate 4-epimerase 6. UDP-D-glucuronate 4-epimerase
AT3G52280	GTE6	230.23	0.61556	0.16366	3.7612	1.6913e-4	5.8167e-4	full_name=general transcription factor group E6. general transcription factor group E6. Bromodomain containing nuclear-localized protein involved in leaf development. GTE6 binds to the promoter and intron of AS1 and regulates its expression via histone acetylation.
AT5G09760		59.178	-1.1838	0.31481	-3.7605	1.6958e-4	5.8311e-4	Plant invertase/pectin methylesterase inhibitor superfamily.
AT5G11200	UAP56b	902.69	0.3756	0.099883	3.7604	1.6964e-4	5.8318e-4	full_name=homolog of human UAP56 b. DEAD/DEAH box RNA helicase family protein. One of two genes encoding an ATP-dependent RNA helicase that localizes predominantly to euchromatic regions of Arabidopsis nuclei, and associates with genes transcribed by RNA polymerase II independently from the presence of introns.  It is not detected at non-transcribed loci. It interacts with ssRNA, dsRNA and dsDNA, but not with ssDNA. Its ATPase activity is stimulated by RNA and dsDNA and its ATP-dependent RNA helicase activity unwinds dsRNA but not dsDNA.
AT1G27430		692.96	0.43552	0.11586	3.7589	1.7066e-4	5.8658e-4	GYF domain-containing protein.
AT3G07590	SMD1A	116.22	0.77728	0.2068	3.7586	1.7084e-4	5.8708e-4	Small nuclear ribonucleoprotein family protein.
AT3G44540	FAR4	4.6608	-5.8418	1.5549	-3.757	1.7199e-4	5.9089e-4	full_name=fatty acid reductase 4. fatty acid reductase 4. Encodes a member of the eight-member gene family encoding alcohol-forming fatty acyl-CoA reductases (FARs) identified in Arabidopsis thaliana.  Three of the FARs, FAR1 (At5g22500), FAR4 (At3g44540) and FAR5 (At3g44550), are shown to generate the fatty alcohols found in root, seed coat, and wound-induced leaf tissue.
AT3G15980		36.827	-1.52	0.4046	-3.7568	1.7209e-4	5.9112e-4	Coatomer, beta' subunit.
AT5G39890	PCO2	92.251	-1.1728	0.31235	-3.7548	1.7351e-4	5.9587e-4	2-aminoethanethiol dioxygenase, putative (DUF1637).
AT3G46990	OPL3	16.54	2.2799	0.60734	3.754	1.7406e-4	5.9761e-4	DUF740 family protein, putative (DUF740).
AT1G78460		32.424	2.7044	0.72044	3.7538	1.7416e-4	5.9786e-4	SOUL heme-binding family protein.
AT1G09460		4.6153	-5.8225	1.5518	-3.752	1.7541e-4	6.0201e-4	Carbohydrate-binding X8 domain superfamily protein.
AT5G14030		533.29	-0.43922	0.11707	-3.7518	1.7557e-4	6.0242e-4	translocon-associated protein beta (TRAPB) family protein.
AT4G23410	TET5	4.4132	-5.7595	1.5354	-3.7512	1.7598e-4	6.037e-4	full_name=tetraspanin5. tetraspanin5. Member of TETRASPANIN family
AT3G60630	HAM2	78.98	-0.92384	0.24631	-3.7507	1.7633e-4	6.0478e-4	full_name=HAIRY MERISTEM 2. GRAS family transcription factor. Belongs to one of the LOM (LOST MERISTEMS) genes: AT2G45160 (LOM1), AT3G60630 (LOM2) and AT4G00150 (LOM3). LOM1 and LOM2 promote cell differentiation at the periphery of shoot meristems and help to maintain their polar organization.
AT4G17480		4.4014	-5.756	1.5348	-3.7504	1.7656e-4	6.0544e-4	alpha/beta-Hydrolases superfamily protein.
AT2G17510	EMB2763	348.87	0.50044	0.13349	3.7489	1.776e-4	6.0888e-4	full_name=EMBRYO DEFECTIVE 2763. ribonuclease II family protein.
AT3G03776		18.101	2.1208	0.56584	3.7481	1.7818e-4	6.1074e-4	hydroxyproline-rich glycoprotein family protein.
AT3G15351		237.58	0.60797	0.16222	3.7477	1.7843e-4	6.1148e-4	P53/DNA damage-regulated protein.
AT1G04980	PDIL2-2	81.785	-0.90431	0.24137	-3.7466	1.7928e-4	6.1425e-4	full_name=PDI-like 2-2. PDI-like 2-2. Encodes a protein disulfide isomerase-like (PDIL) protein, a member of a multigene family within the thioredoxin (TRX) superfamily. Transcript levels for this gene are up-regulated in response to three different chemical inducers of ER stress (dithiothreitol, beta-mercaptoethanol, and tunicamycin). AtIRE1-2 does not appear to be required for this response, but the atbzip60 mutant has a diminished response.
AT4G08520		45.251	-1.2304	0.32849	-3.7456	1.7995e-4	6.1642e-4	SNARE-like superfamily protein.
AT3G19520		384.56	0.49564	0.13233	3.7455	1.8004e-4	6.1659e-4	hypothetical protein (DUF626).
AT5G24470	PRR5	26.505	-1.5331	0.4094	-3.7448	1.8057e-4	6.1828e-4	full_name=pseudo-response regulator 5. two-component response regulator-like protein. Encodes a pseudo-response regulator whose mutation affects various circadian-associated biological events such as flowering time in the long-day photoperiod conditions, red light sensitivity of seedlings during early photomorphogenesis, and the period of free-running rhythms of certain clock-controlled genes including CCA1 and APRR1/TOC1 in constant white light. Acts as transcriptional repressor of CCA1 and LHY.
AT5G17010		322.04	-0.47997	0.12818	-3.7444	1.808e-4	6.1896e-4	Major facilitator superfamily protein.
AT1G64750	DSS1(I)	728.39	0.41048	0.10963	3.7442	1.8098e-4	6.1943e-4	full_name=deletion of SUV3 suppressor 1(I). deletion of SUV3 suppressor 1(I).
AT4G26630	DEK3	1427	0.39117	0.10449	3.7436	1.8141e-4	6.2079e-4	DEK domain-containing chromatin associated protein. Encodes a chromatin-associated protein that specifically binds histones H3 and H4 and contributes to modulation of Arabidopsis chromatin structure and function.
AT3G44300	NIT2	61.132	1.1694	0.31258	3.741	1.8332e-4	6.2717e-4	full_name=nitrilase 2. nitrilase 2. Encodes an enzyme that catalyzes the hydrolysis of indole-3-acetonitrile (IAN) to indole-3-acetic acid (IAA) (nitrile aminohydrolase, EC 3.5.5.1) and IAN to indole-3-acetamide (IAM) at lower levels. Mutants have reduced sensitivity to IAN and are sensitive to IAA. This enzyme likely participates in other non-auxin-related metabolic pathways.
AT3G20050	TCP-1	700.5	0.43031	0.11505	3.7403	1.8378e-4	6.2862e-4	full_name=T-complex protein 1 alpha subunit. T-complex protein 1 alpha subunit. Encodes a putative cytoplasmic chaperonin that is similar to mouse Tcp-1 (t complex polypeptide 1).
AT1G25420	ISTL2	172.3	-0.6419	0.17167	-3.739	1.8473e-4	6.3175e-4	Regulator of Vps4 activity in the MVB pathway protein.
AT1G18210		446.47	-0.57299	0.15327	-3.7384	1.8522e-4	6.333e-4	Calcium-binding EF-hand family protein.
AT2G44430		228.93	-0.56663	0.15163	-3.7368	1.8636e-4	6.3705e-4	DNA-binding bromodomain-containing protein.
AT4G10330		269.53	0.59199	0.15842	3.7368	1.864e-4	6.3705e-4	glycine-rich protein.
AT5G50310		455.56	0.48785	0.13056	3.7366	1.8654e-4	6.3738e-4	Galactose oxidase/kelch repeat superfamily protein.
AT2G34840	&#949;2-COP	11.544	-2.9681	0.79456	-3.7355	1.8736e-4	6.4008e-4	Coatomer epsilon subunit.
AT3G48200		15.258	2.1739	0.58206	3.7349	1.8777e-4	6.4132e-4	transmembrane protein.
AT3G44730	KP1	498.21	-0.48666	0.13032	-3.7343	1.8827e-4	6.4289e-4	full_name=kinesin-like protein 1. kinesin-like protein 1.
AT1G72200	ATL11	12.306	2.8442	0.76179	3.7336	1.8876e-4	6.4445e-4	RING/U-box superfamily protein.
AT4G34410	RRTF1	11.294	-4.194	1.1233	-3.7335	1.8884e-4	6.446e-4	full_name=redox responsive transcription factor 1. redox responsive transcription factor 1. encodes a member of the ERF (ethylene response factor) subfamily B-3 of ERF/AP2 transcription factor family. The protein contains one AP2 domain. There are 18 members in this subfamily including ATERF-1, ATERF-2, AND ATERF-5.
AT3G10270	GYRB1	121.61	0.71186	0.19069	3.7331	1.8911e-4	6.4536e-4	full_name=DNA GYRASE B1. DNA gyrase subunit B. Protein targeting to mitochondria is influenced by UTR sequences.
AT4G19950		77.496	0.99409	0.26632	3.7327	1.8941e-4	6.4625e-4	polyadenylate-binding protein 1-B-binding protein.
AT4G11990	TPXL2	24.887	1.8759	0.50256	3.7326	1.8949e-4	6.464e-4	Cell cycle regulated microtubule associated protein.
AT3G44160	P39	66.161	-0.95779	0.25664	-3.7321	1.8988e-4	6.476e-4	Outer membrane OMP85 family protein. Encodes a chloroplast-localized Omp85 family member. Members of this family chaperone the membrane insertion of beta-barrel-shaped outer membrane proteins in bacteria, mitochondria and probably chloroplasts and facilitate the transfer of nuclear-encoded cytosolically synthesized preproteins across the outer envelope of chloroplasts.
AT3G56240	CCH	8.7677	-3.422	0.91708	-3.7314	1.9044e-4	6.4936e-4	full_name=copper chaperone. copper chaperone. CCH protein belongs to a family of eukaryotic proteins that participate in  intracellular copper homeostasis by delivering this metal to the secretory pathway; mainly located along the vascular bundles of senescing leaves and petioles as well as in stem sieve elements; hypothesized  to have a role in copper mobilization from decaying organs towards reproductive structures, as a result of metalloprotein breakdown. The plant-specific C-terminal domain of the CCH protein forms amyloid-like fibrils in vitro.
AT1G20770		146.58	-0.72643	0.19472	-3.7306	1.9099e-4	6.511e-4	coiled-coil protein.
AT5G63450	CYP94B1	8.731	-3.1406	0.84185	-3.7306	1.9105e-4	6.5117e-4	full_name=cytochrome P450, family 94, subfamily B, polypeptide 1. cytochrome P450, family 94, subfamily B, polypeptide 1. member of CYP94B
AT3G61460	BRH1	13.565	-2.3568	0.63234	-3.727	1.9374e-4	6.6019e-4	full_name=brassinosteroid-responsive RING-H2. brassinosteroid-responsive RING-H2. Encodes a novel ring finger protein and forms an N-terminal hydrophobic domain and a C-terminal RING-H2 signature. Expression is down regulated by brassinolide.
AT3G55005	TON1B	18.488	-1.9915	0.53439	-3.7268	1.9394e-4	6.6075e-4	full_name=tonneau 1b. tonneau 1b (TON1b). Encodes a protein of unknown function that is involved in cortical microtubule organization. Mutants exhibit abnormal cell growth and patterns of division. TON1B appears to be redundant with TON1A. Encodes a novel protein that is similar to human FOP and OFD1 centrosomal proteins. Localizes to the preprophase band, cytoplasm and cell cortex where it is probably associated with the cortical cytoskeleton. TON1B associates with plant centrin CEN1.
AT2G25430	PICALM4A	80.475	-0.96302	0.25844	-3.7262	1.9437e-4	6.6208e-4	epsin N-terminal homology (ENTH) domain-containing protein / clathrin assembly protein-like protein.
AT5G16750	TOZ	235.29	0.59999	0.16103	3.726	1.9455e-4	6.6254e-4	full_name=TORMOZEMBRYO DEFECTIVE. Transducin family protein / WD-40 repeat family protein. Encodes a nucleolar localized WD-40 repeat protein that is preferentially expressed in dividing cells and is required for regulated division planes and embryo development.
AT2G01710	SDJ2	160.96	0.72326	0.19417	3.7248	1.9543e-4	6.6541e-4	Chaperone DnaJ-domain superfamily protein.
AT1G26660		206.15	0.57409	0.15415	3.7243	1.9589e-4	6.6682e-4	Prefoldin chaperone subunit family protein.
AT2G47440		18.454	-2.0716	0.55625	-3.7242	1.9596e-4	6.6694e-4	Tetratricopeptide repeat (TPR)-like superfamily protein.
AT4G30870	MUS81	88.822	0.93961	0.25232	3.7239	1.9615e-4	6.6744e-4	full_name=MMS AND UV SENSITIVE 81. Restriction endonuclease, type II-like superfamily protein. Encodes an Arabidopsis homolog of the endonuclease MSU81.  T-DNA insertion lines of AtMSU81 have a deficiency in homologous recombination in somatic cells but only after genotoxic stress. Crosses with a hyperrecombinogenic mutant of the AtRecQ4A helicase resulted in synthetic lethality in the double mutant.
AT3G14870	CHIQL4	18.052	-2.0049	0.53839	-3.7238	1.9622e-4	6.6753e-4	hypothetical protein (DUF641).
AT5G22270	SIED1	16.826	-2.6724	0.71768	-3.7236	1.964e-4	6.6801e-4	hypothetical protein.
AT2G37550	AGD7	95.699	-0.88376999999999994	0.23736	-3.7233	1.9662e-4	6.6861e-4	full_name=ARF-GAP domain 7. ARF-GAP domain 7. A member of ARF GAP domain (AGD), A thaliana has 15 members, grouped into four classes.
AT1G63090	PP2-A11	174.5	-0.97063	0.26071	-3.723	1.9687e-4	6.6933e-4	full_name=phloem protein 2-A11. phloem protein 2-A11.
AT5G05450	RH18	206.17	0.56301	0.15124	3.7226	1.9716e-4	6.7018e-4	P-loop containing nucleoside triphosphate hydrolases superfamily protein.
AT5G13190	GILP	66.328	-1.1624	0.31234	-3.7215	1.9801e-4	6.7285e-4	full_name=GSH-induced LITAF domain protein. GSH-induced LITAF domain protein. Encodes a plasma membrane localized LITAF domain protein that interacts with LSD1 and acts as a negative regulation of hypersensitive cell death.
AT3G10815	BTL03	14.986	-2.2166	0.59561	-3.7215	1.9803e-4	6.7285e-4	RING/U-box superfamily protein.
AT3G49990		309.65	0.51853	0.13935	3.7211	1.9833e-4	6.7373e-4	Low temperature viability protein.
AT1G47610		6.2894	-5.2654	1.4156	-3.7196	1.9952e-4	6.7763e-4	Transducin/WD40 repeat-like superfamily protein.
AT1G05640		4.6724	5.5189	1.484	3.719	1.9998e-4	6.7907e-4	Ankyrin repeat family protein.
AT1G54170	CID3	356.49	-0.46845	0.12601	-3.7176	2.0116e-4	6.8291e-4	full_name=CTC-interacting domain 3. CTC-interacting domain 3. ataxin-2-related, similar to SCA2 (GI:1770390) (Homo sapiens); similar to ataxin-2 (GI:3005020) (Mus musculus). Member of a family of PAM2 motif containing proteins.
AT5G62460	RZFP	276.93	-0.60202	0.16197	-3.7168	2.0178e-4	6.8487e-4	RING/FYVE/PHD zinc finger superfamily protein.
AT3G61960	ATG1A	299.27	-0.53839	0.14486	-3.7166	2.0192e-4	6.8522e-4	Protein kinase superfamily protein.
AT1G15100	RHA2A	261.17	-0.59179	0.15923	-3.7165	2.0197e-4	6.8524e-4	full_name=RING-H2 finger A2A. RING-H2 finger A2A. Encodes a putative RING-H2 finger protein RHA2a.
AT2G33680	RID4	51.683	1.1585	0.31173	3.7164	2.021e-4	6.8555e-4	Tetratricopeptide repeat (TPR)-like superfamily protein.
AT1G05150		1221.8	-0.41923	0.11285	-3.7149	2.0329e-4	6.8942e-4	Calcium-binding tetratricopeptide family protein.
AT4G38020		63.254	0.99362	0.26756	3.7136	2.0436e-4	6.9293e-4	tRNA/rRNA methyltransferase (SpoU) family protein.
AT5G25100	TMN9	172.4	-0.61416	0.16543	-3.7126	2.0516e-4	6.9549e-4	Endomembrane protein 70 protein family.
AT4G05530	IBR1	536.09	0.50688	0.13658	3.7113	2.062e-4	6.9889e-4	full_name=indole-3-butyric acid response 1. indole-3-butyric acid response 1. Encodes a peroxisomal member of the short-chain dehydrogenase/reductase (SDR) family of enzymes. Loss of IBR1 function causes increased resistance to indole-3-butyric acid without affecting plant responses to IAA, NAA, and 2,4-D. This enzyme may be responsible for catalyzing a dehydrogenation step in the beta-oxidation-like conversion of IBA to IAA.
AT1G74270		417.94	0.69442	0.18716	3.7103	2.0701e-4	7.0135e-4	Ribosomal protein L35Ae family protein.
AT5G64280	DiT2.2	258.7	0.56	0.15093	3.7103	2.0702e-4	7.0135e-4	full_name=dicarboxylate transporter 2.2. dicarboxylate transporter 2.2.
AT2G17420	NTRA	95.873	-0.78637	0.21199	-3.7094	2.0772e-4	7.036e-4	full_name=NADPH-dependent thioredoxin reductase A. NADPH-dependent thioredoxin reductase A. NADPH-dependent thioredoxin reductase, major cytosolic isoform
AT2G38650	GAUT7	95.273	-0.82251	0.22176	-3.7091	2.0802e-4	7.0446e-4	full_name=galacturonosyltransferase 7. galacturonosyltransferase 7.
AT4G25080	CHLM	19.395	1.9258	0.51924	3.7088	2.0823e-4	7.0502e-4	full_name=magnesium-protoporphyrin IX methyltransferase. magnesium-protoporphyrin IX methyltransferase. Encodes a protein with methyltransferase activity responsible for the methylation of magnesium protoporphyrin IX. Mutants defective in this gene are affected in chlorophyll biosynthesis and show a reduction in the accumulation of a number of major thylakoid-associated proteins including components of PSI (LHCI), PSII (LHCII, D1, CP43) and the cytochrome b6f complex (Cytf). By contrast, no significant changes were detected for the proteins of the stroma and the chloroplast envelope.
AT1G27120	GALT4	13.836	-3.2178	0.86765	-3.7086	2.0838e-4	7.0537e-4	Galactosyltransferase family protein.
AT5G40680		18.552	-2.146	0.57882	-3.7076	2.0926e-4	7.0822e-4	Galactose oxidase/kelch repeat superfamily protein.
AT2G18900		352.45	0.51127	0.13793	3.7068	2.0987e-4	7.1015e-4	Transducin/WD40 repeat-like superfamily protein.
AT2G41120		10.531	-3.0121000000000002	0.81261	-3.7067	2.1001e-4	7.1044e-4	DUF309 domain protein.
AT4G38790		233.39	-0.52622	0.14197	-3.7064	2.102e-4	7.1095e-4	ER lumen protein retaining receptor family protein.
AT4G37640	ACA2	65.618	-1.0111	0.27284	-3.7059	2.1068e-4	7.1244e-4	full_name=calcium ATPase 2. calcium ATPase 2. Encodes a calmodulin-regulated Ca(2+)-pump located in the endoplasmic reticulum.  Belongs to plant 2B ATPase's with an N-terminal autoinhibitor.
AT2G28890	PLL4	61.269	-1.3104	0.35362	-3.7057	2.1084e-4	7.1284e-4	full_name=poltergeist like 4. poltergeist like 4. Encodes a protein phosphatase 2C  like gene, similar to POL. Involved in leaf development. Knockout mutants have abnormally shaped leaves.
AT5G19450	CDPK19	434.29	0.42978	0.11599	3.7054	2.1104e-4	7.1336e-4	full_name=calcium-dependent protein kinase 19. calcium-dependent protein kinase 19. calcium-dependent protein kinase (CDPK19) mRNA, complete
