AGI	gene	baseMean	log2FC	lfcSE	stat	pvalue	padj	description
AT5G41140		110.27	-0.94616	0.2319	-4.0801	4.5019e-5	2.9742e-4	Myosin heavy chain-related protein.
AT1G80820	CCR2	78.965	1.0523	0.25805	4.0778	4.5457e-5	3.002e-4	full_name=cinnamoyl coa reductase. cinnamoyl coa reductase. Encodes an cinnamoyl CoA reductase isoform.  Involved in lignin biosynthesis.
AT5G40840	SYN2	98.737	0.87308	0.21415	4.0769	4.5633e-5	3.0125e-4	Rad21/Rec8-like family protein. Cohesion family protein SYN2 (SYN2).
AT1G62740	Hop2	438.08	0.63232	0.15516	4.0754	4.5937e-5	3.0307e-4	full_name=Hop2. stress-inducible protein. Encodes one of the 36 carboxylate clamp (CC)-tetratricopeptide repeat (TPR) proteins (Prasad 2010, Pubmed ID: 20856808) with potential to interact with Hsp90/Hsp70 as co-chaperones.
AT4G31160	DCAF1	490.65	0.45964	0.11278	4.0754	4.5944e-5	3.0307e-4	full_name=DDB1-CUL4 associated factor 1. DDB1-CUL4 associated factor 1. Encodes a DCAF/DWD protein capable of interacting with DDB1 and associating with CUL4, likely as part of a nuclear ubiquitin ligase complex. DCAF1 appears to be required for plant embryogenesis and to affect several other developmental processes including leaf, shoot, and flower development.
AT5G66540		208.24	0.66219	0.16259	4.0728	4.6443e-5	3.0623e-4	U3 small nucleolar ribonucleoprotein.
AT4G15000		1062.6	-0.44163	0.10844	-4.0728	4.6458e-5	3.0623e-4	Ribosomal L27e protein family.
AT1G15430		318.02	0.55019	0.1351	4.0725	4.6519e-5	3.0651e-4	hypothetical protein (DUF1644).
AT3G07350		20.028	2.8822	0.70779	4.0722	4.6572e-5	3.0675e-4	sulfate/thiosulfate import ATP-binding protein, putative (DUF506).
AT1G55190	PRA7	180.64	0.72131	0.17715	4.0718	4.6661e-5	3.0722e-4	PRA1 (Prenylated rab acceptor) family protein.
AT5G02970		254.39	-0.60015	0.14744	-4.0704	4.6937e-5	3.0892e-4	alpha/beta-Hydrolases superfamily protein.
AT3G62860	MAGL12	66.707	-1.189	0.29217	-4.0697	4.7073e-5	3.097e-4	alpha/beta-Hydrolases superfamily protein.
AT1G74410	ATL24	368.35	0.59228	0.14555	4.0694	4.7136e-5	3.0999e-4	RING/U-box superfamily protein.
AT2G25050		137.35	-0.77654	0.1909	-4.0677	4.7478e-5	3.1213e-4	actin-binding FH2 (formin 2) family protein.
AT1G13640		288.64	0.55273	0.13593	4.0663	4.776e-5	3.1386e-4	Phosphatidylinositol 3- and 4-kinase family protein.
AT5G47560	TDT	37.269	1.3814	0.33975	4.066	4.7828e-5	3.1419e-4	full_name=tonoplast dicarboxylate transporter. tonoplast dicarboxylate transporter. Encodes a tonoplast malate/fumarate transporter.
AT2G48160	HULK2	469.34	0.46843	0.11524	4.0648	4.8076e-5	3.157e-4	Tudor/PWWP/MBT domain-containing protein. HUA and HUA-LIKE (HULK) genes act redundantly to regulate a subset of essential genes, with some (or all) family members also having specific functions.
AT1G03830	GBPL1	159.18	-0.72403	0.17817	-4.0637	4.831e-5	3.1712e-4	guanylate-binding family protein.
AT1G28140		367.5	0.53679	0.1322	4.0604	4.8987e-5	3.2144e-4	integral membrane family protein.
AT1G71200	CITF1	15.742	2.5239	0.62195	4.058	4.9485e-5	3.2459e-4	basic helix-loop-helix (bHLH) DNA-binding superfamily protein.
AT2G35110	GRL	262.57	-0.617	0.15206	-4.0575	4.9593e-5	3.2517e-4	full_name=GNARLED. transcription activator. Component of the WAVE protein complex which act as activators of ARP2/3 complex involved in actin nucleation. Required for trichome morphogenesis. Mutant displays distorted trichomes, a phenotype that can be phenocopied by treatment of WT plants with actin-interacting drugs. Its ER localization is independent of upstream SPK1 activation signaling and the physical association with the WAVE/SCAR Regulatory complex binding partner SRA1. ER-localized NAP1 has little colocalization with actin and represent the inactive pool of NAP1 in these cell types.
AT3G55880	SUE4	50.452	1.2534	0.30893	4.0573	4.9647e-5	3.254e-4	full_name=sulphate utilization efficiency  4. Alpha/beta hydrolase related protein. A gain-of-function mutant of SUE4 exhibited improved low sulphur tolerance.
AT1G26260	CIB5	204.33	-0.67918	0.16743	-4.0566	4.9798e-5	3.2627e-4	full_name=cryptochrome-interacting basic-helix-loop-helix 5. cryptochrome-interacting basic-helix-loop-helix 5. Encodes CIB5 (cryptochrome-interacting basic-helix-loop-helix).  Related to CIB1 (AT4G34530).  CIB5 interacts with CRY2 and forms heterodimer with CIB1 in vitro. Regulates flowering time redundantly with CIB1.
AT1G09340	CRB	67.875	-1.0329	0.25465	-4.0563	4.986e-5	3.2655e-4	full_name=chloroplast RNA binding. chloroplast RNA binding protein. Encodes CHLOROPLAST RNA BINDING (CRB), a putative RNA-binding protein.  CRB is important for the proper functioning of the chloroplast.  Mutations in CRB also affects the circadian system, altering the expression of both oscillator and output genes.
AT5G18820	Cpn60alpha2	49.297	1.2231	0.30154	4.056	4.991e-5	3.2676e-4	full_name=chaperonin-60alpha2. TCP-1/cpn60 chaperonin family protein. Encodes a subunit of chloroplasts chaperonins that are involved in mediating the folding of newly synthesized, translocated, or stress-denatured proteins.  Cpn60 subunits are: Cpn60alpha1 (At2g28000), AtCpn60alpha2 (At5g18820), AtCpn60beta1 (At1g55490), AtCpn60beta2 (At3g13470), AtCpn60beta3 (At5g56500), AtCpn60beta4 (At1g26230).
AT5G66760	SDH1-1	1069.3	0.41944	0.10342	4.0556	5e-5	3.2723e-4	full_name=succinate dehydrogenase 1-1. succinate dehydrogenase 1-1. One of two genes in Arabidopsis that encode a flavoprotein subunit of the  mitochondrial succinate dehydrogenase complex.
AT2G37110		603.53	0.43455	0.10716	4.0551	5.0105e-5	3.2779e-4	PLAC8 family protein.
AT2G13810	ALD1	18.155	2.1232	0.52364	4.0547	5.0191e-5	3.2823e-4	full_name=AGD2-like defense response protein 1. AGD2-like defense response protein 1.
AT5G48030	GFA2	133.02	0.77991	0.19257	4.0499	5.1238e-5	3.3495e-4	full_name=gametophytic factor 2. gametophytic factor 2. encodes a mitochondrially targeted DNAJ protein involved in female gametophyte development.
AT5G09520	PELPK2	39.787	-1.3709	0.33863	-4.0485	5.1541e-5	3.368e-4	full_name=Pro-Glu-Leu|Ile|Val-Pro-Lys 2. hydroxyproline-rich glycoprotein family protein.
AT1G28440	HSL1	119.21	-0.85845	0.21211	-4.0471	5.185e-5	3.3862e-4	full_name=HAESA-like 1. HAESA-like 1.
AT3G57810		165.67	0.7215	0.17828	4.0471	5.1857e-5	3.3862e-4	Cysteine proteinases superfamily protein.
AT1G24330		81.716	1.1239	0.27774	4.0467	5.1951e-5	3.391e-4	ARM repeat superfamily protein.
AT2G12190		55.564	1.151	0.28448	4.0461	5.2069e-5	3.3975e-4	Cytochrome P450 superfamily protein.
AT2G37190		469.01	-0.55444	0.13704	-4.0458	5.2135e-5	3.4005e-4	Ribosomal protein L11 family protein.
AT4G08980	FBW2	435.36	-0.54216	0.13404	-4.0446	5.241e-5	3.4172e-4	full_name=F-BOX WITH WD-40 2. F-BOX WITH WD-40 2. Encodes an F-box gene that is a novel negative regulator of AGO1 protein levels and may play a role in ABA signalling and/or response.
AT1G55730	CAX5	239.31	0.58361	0.14431	4.0442	5.2502e-5	3.4219e-4	full_name=cation exchanger 5. cation exchanger 5. member of Low affinity calcium antiporter CAX2 family
AT1G71140	DTX14	24.498	1.7544	0.43384	4.0439	5.2573e-5	3.4251e-4	MATE efflux family protein.
AT1G10130	ECA3	225.11	-0.60109	0.14864	-4.0438	5.2592e-5	3.4251e-4	full_name=endoplasmic reticulum-type calcium-transporting ATPase 3. endoplasmic reticulum-type calcium-transporting ATPase 3. Encodes a golgi localized P2A-type Ca2+ ATPase involved in Mn nutrition and homeostasis.
AT5G25350	EBF2	883.07	0.51338	0.12704	4.0411	5.3191e-5	3.4628e-4	full_name=EIN3-binding F box protein 2. EIN3-binding F box protein 2. Arabidopsis thaliana EIN3-binding F-box protein 2 (EBF2) mRNA. Part of the SCF complex, it is located in the nucleus and is involved in the ethylene-response pathway.
AT4G29150	IQD25	14.573	-2.4928	0.61692	-4.0407	5.33e-5	3.4687e-4	full_name=IQ-domain 25. IQ-domain 25.
AT3G11120		337.08	-0.59093	0.14626	-4.0404	5.3362e-5	3.4704e-4	Ribosomal protein L41 family.
AT4G00430	PIP1;4	1506	-0.50391	0.12472	-4.0403	5.338e-5	3.4704e-4	full_name=plasma membrane intrinsic protein 1;4. plasma membrane intrinsic protein 1;4. a member of the plasma membrane intrinsic protein subfamily PIP1.
AT3G23390	RPL36AA	439.02	-0.55933	0.13844	-4.0403	5.3386e-5	3.4704e-4	Zinc-binding ribosomal protein family protein.
AT4G10120	ATSPS4F	537.88	0.46771	0.11582	4.0382	5.386e-5	3.4999e-4	Sucrose-phosphate synthase family protein. Encodes a protein with putative sucrose-phosphate synthase activity.
AT5G56030	HSP81-2	1215.1	0.64701	0.16026	4.0372	5.4082e-5	3.513e-4	full_name=heat shock protein 81-2. heat shock protein 81-2. A member of heat shock protein 90 (HSP90) gene family. Expressed in all tissues and abundant in root apical meristem, pollen and tapetum. Expression is NOT heat-induced but induced by IAA and NaCl. Interacts with HsfA1d in the cytosol and the nucleus and negatively regulates HsfA1d. Did not bind to  AtHsfA4c.
AT2G35510	SRO1	622.44	0.42435	0.10512	4.0368	5.4178e-5	3.5179e-4	full_name=similar to RCD one 1. similar to RCD one 1. Encodes a WWE domain-containing protein with 76% similarity to RCD1.  The protein also contains a PARP signature upstream of the C-terminal protein interaction domain. The PARP signature may bind NAD+ and attach the ADP-ribose-moiety from NAD+ to the target molecule.  Its presence suggests a role for the protein in ADP ribosylation.
AT1G68570	NPF3.1	5.4707	5.9426	1.4729	4.0347	5.4674e-5	3.5488e-4	Major facilitator superfamily protein.
AT1G61100		370.13	0.59068	0.14642	4.0342	5.4781e-5	3.5544e-4	disease resistance protein (TIR class).
AT2G03810		116.09	0.79331	0.19666	4.0339	5.4858e-5	3.5581e-4	18S pre-ribosomal assembly protein gar2-like protein.
AT5G18450		584.49	0.6494	0.16099	4.0337	5.4904e-5	3.5598e-4	Integrase-type DNA-binding superfamily protein. encodes a member of the DREB subfamily A-2 of ERF/AP2 transcription factor family. The protein contains one AP2 domain. There are eight members in this subfamily including DREB2A AND DREB2B that are involved in response to drought.
AT3G43960		5.3674	-5.8115	1.4411	-4.0326	5.5164e-5	3.5753e-4	Cysteine proteinases superfamily protein. Encodes a putative cysteine proteinase.  Mutants exhibit shorter root hairs under phosphate-deficient conditions.
AT1G67700	HHL1	92.591	-0.88157	0.21865	-4.0319	5.5325e-5	3.5844e-4	multidrug resistance protein.
AT3G63310	BIL4	242.48	0.64047	0.15897	4.0288	5.6053e-5	3.6302e-4	full_name=BRZ-INSENSITIVE-LONG HYPOCOTYLS 4. Bax inhibitor-1 family protein. Mediates cell elongation in brassinosteroid signaling.
AT5G38195		752.65	0.68283	0.16952	4.028	5.626e-5	3.6423e-4	Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein.
AT1G68890	PHYLLO	9.4089	-4.1605	1.0334	-4.0259	5.6758e-5	3.6731e-4	full_name=PHYLLO. 2-oxoglutarate decarboxylase/hydro-lyase/magnesium ion-binding protein. Homologous to the four eubacterial men genes involved in menanoquinone biosynthesis. Studies of mutants defective in this gene demonstrated its involvement in phylloquinone biosynthesis in Arabidopsis.
AT1G14060		45.187	1.2399	0.30807	4.0247	5.7057e-5	3.6911e-4	GCK domain-containing protein.
AT1G60610		227.01	0.64485	0.16024	4.0243	5.7136e-5	3.6949e-4	SBP (S-ribonuclease binding protein) family protein.
AT5G46090	DMP6	39.977	1.3836	0.34385	4.024	5.7219e-5	3.6989e-4	transmembrane protein, putative (DUF679).
AT5G45560		69.167	-1.1493	0.2858	-4.0214	5.7862e-5	3.739e-4	Pleckstrin homology (PH) domain-containing protein / lipid-binding START domain-containing protein.
AT4G30680		31.817	-1.5814	0.39335	-4.0202	5.8145e-5	3.7559e-4	Initiation factor eIF-4 gamma, MA3.
AT5G28060	RPS24B	582.39	-0.44833	0.11155	-4.0193	5.8379e-5	3.7696e-4	Ribosomal protein S24e family protein.
AT5G56670		406.63	-0.56222	0.13992	-4.0183	5.8627e-5	3.7843e-4	Ribosomal protein S30 family protein.
AT5G09540		223.09	-0.61945	0.15417	-4.018	5.8693e-5	3.7865e-4	Chaperone DnaJ-domain superfamily protein.
AT2G32010	CVL1	217.35	-0.63963	0.15919	-4.018	5.8705e-5	3.7865e-4	full_name=CVP2 like 1. CVP2 like 1. Encodes an inositol polyphosphate 5%E2%80%99-phosphatase (5PTase).  Mediating phosphoinositide signaling.  Involved in establishment of foliar vein patterns.
AT1G62520		24.357	-1.7639	0.43905	-4.0176	5.8804e-5	3.7903e-4	sulfated surface-like glycoprotein.
AT2G25840	OVA4	84.872	-0.9339	0.23246	-4.0175	5.8807e-5	3.7903e-4	full_name=ovule abortion 4. Nucleotidylyl transferase superfamily protein.
AT5G51640	YLS7	155.23	0.72649	0.18085	4.0172	5.8901e-5	3.7949e-4	full_name=YELLOW-LEAF-SPECIFIC GENE 7. trichome birefringence-like protein (DUF828). Encodes leaf-senescence-related protein. A member of the TBL (TRICHOME BIREFRINGENCE-LIKE) gene family containing a plant-specific DUF231 (domain of unknown function) domain. TBL gene family has 46 members, two of which (TBR/AT5G06700 and TBL3/AT5G01360) have been shown to be involved in the synthesis and deposition of secondary wall cellulose, presumably by influencing the esterification state of pectic polymers. A nomenclature for this gene family has been proposed (Volker Bischoff & Wolf Scheible, 2010, personal communication).
AT1G27320	HK3	590.31	0.46393	0.11549	4.017	5.8944e-5	3.7961e-4	full_name=histidine kinase 3. histidine kinase 3. Encodes a histidine kinases, a cytokinin receptor that controls cytokinin-mediated leaf longevity through a specific phosphorylation of the response regulator, ARR2.
AT2G02910		148.31	-0.7222	0.17979	-4.0169	5.8963e-5	3.7961e-4	transmembrane protein (DUF616).
AT2G31902		117.23	-0.91414	0.22767	-4.0152	5.9387e-5	3.822e-4	Natural antisense transcript overlaps with AT2G31900. Potential natural antisense gene, locus overlaps with AT2G31900 Natural antisense transcript overlaps with AT2G31900
AT3G23580	RNR2A	414.15	0.48856	0.1217	4.0145	5.956e-5	3.8315e-4	full_name=ribonucleotide reductase 2A. ribonucleotide reductase 2A. Encodes one of the 3 ribonucleotide reductase (RNR) small subunit genes (RNR2A). Functionally redundant with the ribonucleotide reductase TSO2. mRNA was shown to specifically accumulate during the S-phase  of the cell cycle in synchronized tobacco BY2 cells. Critical for cell cycle progression, DNA damage repair and plant development.
AT1G10300	NOG1-2	24.498	1.8548	0.46202	4.0145	5.9582e-5	3.8315e-4	Nucleolar GTP-binding protein.
AT5G07680	NAC080	1731.9	0.62983	0.15689	4.0144	5.96e-5	3.8315e-4	full_name=NAC domain containing protein 80. NAC domain containing protein 80.
AT5G49930	emb1441	392.79	0.58198	0.14501	4.0134	5.9856e-5	3.8465e-4	full_name=embryo defective 1441. zinc knuckle (CCHC-type) family protein.
AT3G58980		135.01	-0.76367	0.19035	-4.0119	6.0236e-5	3.8695e-4	F-box family protein.
AT1G26100		9.423	-4.1029	1.0227	-4.0117	6.0276e-5	3.8706e-4	Cytochrome b561/ferric reductase transmembrane protein family.
AT5G56000	Hsp81.4	273.17	0.66452	0.16571	4.0101	6.0705e-5	3.8968e-4	full_name=HEAT SHOCK PROTEIN 81.4. HEAT SHOCK PROTEIN 81.4.
AT2G33051		221.93	0.6417	0.16003	4.01	6.073e-5	3.8969e-4	Natural antisense transcript overlaps with AT2G33050. Potential natural antisense gene, locus overlaps with AT2G33050 Natural antisense transcript overlaps with AT2G33050
AT5G24990		57.691	1.105	0.27574	4.0074	6.1399e-5	3.9376e-4	enhanced disease resistance-like protein (DUF1336).
AT3G17712		61.971	1.1269	0.2812	4.0073	6.1409e-5	3.9376e-4	hypothetical protein.
AT3G50440	MES10	641.27	-0.70636	0.17628	-4.007	6.1492e-5	3.9415e-4	full_name=methyl esterase 10. methylesterase. Encodes a protein shown to have methyl jasmonate esterase activity in vitro. This protein does not act on methyl IAA, MeSA, MeGA4, or MEGA9 in vitro.
AT4G30530	GGP1	625.03	0.48014	0.11987	4.0056	6.1853e-5	3.9631e-4	full_name=gamma-glutamyl peptidase 1. Class I glutamine amidotransferase-like superfamily protein. Encodes a gamma-glutamyl peptidase, outside the GGT family, that can hydrolyze gamma-glutamyl peptide bonds.
AT2G36780		11.957	2.8697	0.71653	4.005	6.2005e-5	3.9714e-4	UDP-Glycosyltransferase superfamily protein.
AT2G31130		221.98	0.61237	0.15294	4.0038	6.2324e-5	3.9904e-4	hypothetical protein.
AT1G14690	MAP65-7	121.29	-0.80024	0.20006	-4	6.3337e-5	4.0538e-4	full_name=microtubule-associated protein 65-7. microtubule-associated protein 65-7.
AT3G03060	SBA1	26.215	1.7358	0.43409	3.9988	6.3666e-5	4.0733e-4	P-loop containing nucleoside triphosphate hydrolases superfamily protein.
AT2G42750	DJC77	671.3	0.42751	0.10692	3.9984	6.3779e-5	4.079e-4	DNAJ heat shock N-terminal domain-containing protein.
AT5G50290		4.9402	-5.6972	1.425	-3.998	6.3881e-5	4.0827e-4	wall-associated receptor kinase galacturonan-binding protein.
AT3G05140	RBK2	40.759	1.5411	0.38547	3.998	6.3883e-5	4.0827e-4	full_name=ROP binding protein kinases 2. ROP binding protein kinases 2.
AT1G47970		552.39	0.48296	0.12083	3.997	6.4161e-5	4.0977e-4	nucleolin.
AT1G68590	PSRP3/1	13.387	-2.5937	0.64892	-3.9969	6.4164e-5	4.0977e-4	full_name=plastid-speci&#64257;c ribosomal protein 3/1. Ribosomal protein PSRP-3/Ycf65.
AT4G35630	PSAT	224.35	0.6429	0.16086	3.9966	6.4262e-5	4.1024e-4	full_name=phosphoserine aminotransferase. phosphoserine aminotransferase. Encodes a phosphoserine aminotransferase which is involved in serine biosynthesis in the chloroplast which operates via the phosphorylated pathway.
AT1G04520	PDLP2	22.725	-1.8656	0.46692	-3.9955	6.4571e-5	4.1206e-4	full_name=plasmodesmata-located protein 2. plasmodesmata-located protein 2. Encodes a plasmodesmal protein that may be involved in the intercellular movement of molecules through the plasmodesmata.
AT1G72450	JAZ6	127.1	0.7779	0.19482	3.9929	6.5269e-5	4.1637e-4	full_name=jasmonate-zim-domain protein 6. jasmonate-zim-domain protein 6. JAZ6 transcript levels rise in response to a jasmonate stimulus and a GFP:JAZ6 fusion protein localizes to the nucleus.  Application of jasmonate methyl ester to Arabidopsis roots reduces the levels of a JAZ6:GUS fusion protein, presumably by stimulating ubiquitin-proteasome-mediated degradation.
AT1G79580	SMB	21.639	-1.92	0.4809	-3.9926	6.5354e-5	4.1675e-4	full_name=SOMBRERO. NAC (No Apical Meristem) domain transcriptional regulator superfamily protein. NAC-domain protein. Involved in root cap development. Involved in a regulatory feedback loop with FEZ. FEZ activates SMB in hte root cap daughter cells soon after division, and SMB in turn represses FEZ expression in these cells, thereby preventing further stem cell divisions.
AT4G32500	KT5	47.756	-1.226	0.30728	-3.9897	6.617e-5	4.2181e-4	full_name=K+ transporter 5. K+ transporter 5. Encodes AKT5, a member of the Shaker family potassium ion (K+) channel.  This family includes five groups based on phylogenetic analysis (FEBS Letters (2007) 581: 2357): I (inward rectifying channel): AKT1 (AT2G26650), AKT5 (AT4G32500) and SPIK (also known as AKT6, AT2G25600); II (inward rectifying channel): KAT1 (AT5G46240) and KAT2 (AT4G18290); III (weakly inward rectifying channel): AKT2 (AT4G22200); IV (regulatory subunit involved in inwardly rectifying conductance formation): KAT3 (also known as AtKC1, AT4G32650); V (outward rectifying channel): SKOR (AT3G02850) and GORK (AT5G37500).
AT1G09590		670.47	-0.47682	0.11953	-3.989	6.6361e-5	4.2287e-4	Translation protein SH3-like family protein.
AT5G14800	P5CR	248.89	0.60714	0.15226	3.9875	6.6766e-5	4.2529e-4	full_name=pyrroline-5- carboxylate (P5C) reductase. pyrroline-5- carboxylate (P5C) reductase. Delta 1-pyrroline-5-carboxylate reductase, catalyzes the final step in proline biosynthesis from glutamate and ornithine.In situ hybridization indicated that under normal growth conditions, the highest concentration of P5CR transcripts occurs in the cortical parenchyma, phloem, vascular cambium and pith parenchyma in the vicinity of the protoxylem. Single gene in Arabidopsis.
AT1G03890		69380	0.30111	0.075519	3.9872	6.6856e-5	4.2571e-4	RmlC-like cupins superfamily protein.
AT2G04378		281.7	-0.58474	0.14667	-3.9867	6.6991e-5	4.2641e-4	Beta-galactosidase related protein.
AT1G15080	LPP2	15.679	-2.435	0.61082	-3.9864	6.7073e-5	4.2678e-4	full_name=lipid phosphate phosphatase 2. lipid phosphate phosphatase 2. Encodes phosphatidic acid phosphatase. Involved in ABA signaling. Functions as a negative regulator upstream of ABI4. Expressed during germination and seed development. Expressed overall in young seedlings, in roots, hypocotyls, and vascular cells of cotyledons and leaves of 10 day-old seedlings, in flower filaments and stem elongation zones. Not expressed in anthers, pollen nor petals.
AT1G48230		154.37	-0.71632	0.1797	-3.9863	6.7114e-5	4.2688e-4	nodulin MtN21 /EamA-like transporter family protein. Nucleotide/sugar transporter family protein
AT1G63470	AHL5	75.62	-1.0045	0.25209	-3.9847	6.7579e-5	4.2963e-4	AT hook motif DNA-binding family protein.
AT3G01720	ATSERGT1	546.69	-0.45765	0.11485	-3.9846	6.7594e-5	4.2963e-4	peptidyl serine alpha-galactosyltransferase.
AT1G22330		32.745	-1.5412	0.3868	-3.9845	6.7626e-5	4.2967e-4	RNA-binding (RRM/RBD/RNP motifs) family protein.
AT5G28840	GME	1703.4	-0.35748	0.089723	-3.9842	6.7703e-5	4.3e-4	full_name=GDP-D-mannose 3',5'-epimerase. GDP-D-mannose 3',5'-epimerase. Encodes a protein with GDP-D-mannose 3',5'-epimerase activity.  The enzyme is involved in ascorbate biosynthesis. It catalyzes the conversion of GDP-D-mannose to GDP-L-galactose.
AT2G37100		23.423	-1.8188	0.45663	-3.9831	6.8019e-5	4.3185e-4	protamine P1 family protein.
AT3G15360	TRX-M4	225.23	0.61875	0.15538	3.9821	6.8314e-5	4.3356e-4	full_name=thioredoxin M-type 4. thioredoxin M-type 4. encodes a prokaryotic thioredoxin
AT2G42280	FBH4	55.731	1.1153	0.28028	3.9792	6.915e-5	4.3871e-4	full_name=FLOWERING BHLH 4. basic helix-loop-helix (bHLH) DNA-binding superfamily protein.
AT5G19400	SMG7	796.84	0.4355	0.10947	3.9784	6.9391e-5	4.4008e-4	Telomerase activating protein Est1. Encodes SMG7, a protein that possesses an evolutionarily conserved EST1 domain and exhibits strong homology to human SMG6 (EST1A) and SMG7 (EST1C) proteins.  SMG7 plays an evolutionarily conserved role in nonsense-mediated RNA decay (NMD). Required for exit from meiosis.  Hypomorphic smg7 alleles render mutant plants sterile by causing an unusual cell-cycle arrest in anaphase II that is characterized by delayed chromosome decondensation and aberrant rearrangement of the meiotic spindle. Disruption of SMG7 causes embryonic lethality.
AT3G09730		18.145	-2.4199	0.60835	-3.9778	6.9552e-5	4.409e-4	POLAR LOCALIZATION DURING ASYMMETRIC DIVISION AND protein.
AT1G22350		115.57	0.84923	0.2135	3.9777	6.9571e-5	4.409e-4	pseudogene.
AT4G25730	TRM7B	253.67	0.60269	0.15156	3.9765	6.994e-5	4.4308e-4	FtsJ-like methyltransferase family protein.
AT2G46520	XPO2	252.49	0.57117	0.14364	3.9763	6.9997e-5	4.4328e-4	cellular apoptosis susceptibility protein, putative / importin-alpha re-exporter.
AT5G64740	CESA6	1280.5	-0.36661	0.092201	-3.9762	7.0028e-5	4.4331e-4	full_name=cellulose synthase 6. cellulose synthase 6. Encodes a cellulose synthase isomer. CESA6 mutants have cellulose defect in the primary cell wall. Multiple lines of evidence suggest that CESA6, along with CESA1 and CESA3 are present in the same plasma membrane complex for cellulose biosynthesis. CESA2 and CESA5 are related to CESA6, having partially redundant roles.  As inferred from the null role of secondary wall-type CesAs, included in a set of five primary wall-type CesAs that may support trichome cell wall thickening.
AT3G62530		825.56	-0.43792	0.11015	-3.9757	7.0163e-5	4.4401e-4	ARM repeat superfamily protein.
AT1G56020		37.005	-1.5286	0.38452	-3.9753	7.0281e-5	4.446e-4	serine/arginine repetitive matrix-like protein.
AT3G11170	FAD7	142.01	-0.7422	0.18681	-3.9729	7.0994e-5	4.4894e-4	full_name=fatty acid desaturase 7. fatty acid desaturase 7. Chloroplastic enzyme responsible for the synthesis of 16:3 and 18:3 fatty acids from galactolipids, sulpholipids and phosphatidylglycerol. Uses ferredoxin as electron donor. Gene expression is induced by wounding in shoot and root. The wound-response in shoot is independent of jasmonic acid mediated pathway whereas the root response is mediated by jasmonic acid.
AT3G18710	PUB29	22.743	-1.8479	0.46515	-3.9726	7.1086e-5	4.4936e-4	full_name=plant U-box 29. plant U-box 29. Encodes a protein containing a U-box and an ARM domain. This protein has E3 ubiquitin ligase activity based on in vitro assays.
AT1G28410		85.205	-0.92608	0.23312	-3.9725	7.113e-5	4.4947e-4	myosin heavy chain-like protein.
AT3G10440	SGO1	44.751	-1.2297	0.30969	-3.9708	7.1633e-5	4.5249e-4	Shugoshin C terminus.
AT4G12750		150.6	0.71051	0.17894	3.9706	7.1701e-5	4.5275e-4	Homeodomain-like transcriptional regulator.
AT5G42050	NRP	1422	0.48217	0.12144	3.9703	7.177e-5	4.5303e-4	DCD (Development and Cell Death) domain protein.
AT5G24150	SQP1	11.64	3.078	0.77588	3.9671	7.2763e-5	4.5913e-4	FAD/NAD(P)-binding oxidoreductase family protein. squalene monooxygenase gene homolog
AT2G45080	cycp3;1	59.619	-1.1802	0.29759	-3.9658	7.3141e-5	4.6134e-4	full_name=cyclin p3;1. cyclin p3;1.
AT1G47580	DYW1	31.673	-1.5087	0.3805	-3.9652	7.3342e-5	4.6233e-4	full_name=DYW domain protein 1. Pentatricopeptide repeat (PPR) superfamily protein.
AT5G39530		138.78	0.73589	0.18559	3.9651	7.3351e-5	4.6233e-4	hypothetical protein (DUF1997).
AT3G52840	BGAL2	186.66	-0.76864	0.19388	-3.9645	7.3548e-5	4.6341e-4	full_name=beta-galactosidase 2. beta-galactosidase 2.
AT5G61390	NEN2	85.291	0.90853	0.22926	3.9629	7.4056e-5	4.664e-4	Polynucleotidyl transferase, ribonuclease H-like superfamily protein.
AT5G58550	EOL2	41.185	-1.4218	0.35878	-3.9628	7.4076e-5	4.664e-4	full_name=ETO1-like 2. ETO1-like 2. Encodes a paralog of ETO1, which is a negative regulator of ACS5 (a key enzyme in ethylene biosynthesis pathway). EOL2 also interacts with and inhibits the activity of ACS5.
AT1G14345		10.795	-3.0119	0.76022	-3.9618	7.4385e-5	4.6817e-4	NAD(P)-linked oxidoreductase superfamily protein.
AT3G46030	HTB11	439.93	0.48969	0.12362	3.9614	7.45e-5	4.6873e-4	Histone superfamily protein.
AT5G47820	FRA1	854.32	-0.4203	0.10611	-3.9608	7.4692e-5	4.6977e-4	full_name=FRAGILE FIBER 1. P-loop containing nucleoside triphosphate hydrolases superfamily protein. encodes a kinesin-like protein with an N-terminal microtubule binding motor domain. Protein is localized to the periphery of the cytoplasm and mutants in the gene exhibit altered orientation of cellulose microfibrils and reduced mechanical strength of fibers.
AT5G39590	OXR5	352.64	0.52507	0.13272	3.9561	7.6179e-5	4.7892e-4	TLD-domain containing nucleolar protein.
AT3G63400		289.14	0.612	0.1547	3.956	7.6208e-5	4.7892e-4	Cyclophilin-like peptidyl-prolyl cis-trans isomerase family protein.
